14.50000;0.003737989
14.60000;0.002586818
14.70000;0.001741390
14.80000;0.003314442
14.90000;0.009871993
15.00000;0.01802753
15.10000;0.02218717
15.20000;0.02387865
15.30000;0.02716359
15.40000;0.03119906
15.50000;0.03376040
15.60000;0.03591213
15.70000;0.03929446
15.80000;0.04280985
15.90000;0.04513934
16.00000;0.04746300
16.10000;0.05094515
16.20000;0.05437051
16.30000;0.05668734
16.40000;0.05899855
16.50000;0.06228890
16.60000;0.06611093
16.70000;0.06980235
16.80000;0.07275807
16.90000;0.07494990
17.00000;0.07749834
17.10000;0.08095793
17.20000;0.08463602
17.30000;0.08809854
17.40000;0.09151118
17.50000;0.09498165
17.60000;0.09846813
17.70000;0.1019379
17.80000;0.1053840
17.90000;0.1088425
18.00000;0.1123841
18.10000;0.1158795
18.20000;0.1190621
18.30000;0.1224652
18.40000;0.1271297
18.50000;0.1320973
18.60000;0.1352080
18.70000;0.1370009
18.80000;0.1396893
18.90000;0.1451311
19.00000;0.1543605
19.10000;0.1634936
19.20000;0.1674595
19.30000;0.1692018
19.40000;0.1738823
19.50000;0.1799888
19.60000;0.1842862
19.70000;0.1870996
19.80000;0.1901533
19.90000;0.1963797
20.00000;0.2068585
20.10000;0.2144872
20.20000;0.2139536
20.30000;0.2119593
20.40000;0.2146177
20.50000;0.2195817
20.60000;0.2242192
20.70000;0.2287860
20.80000;0.2335428
20.90000;0.2378502
21.00000;0.2413721
21.10000;0.2445473
21.20000;0.2478865
21.30000;0.2518726
21.40000;0.2565346
21.50000;0.2612722
21.60000;0.2658579
21.70000;0.2705741
21.80000;0.2752797
21.90000;0.2793589
22.00000;0.2827486
22.10000;0.2859408
22.20000;0.2893999
22.30000;0.2935172
22.40000;0.2982480
22.50000;0.3032054
22.60000;0.3077909
22.70000;0.3114052
22.80000;0.3147727
22.90000;0.3191524
23.00000;0.3239100
23.10000;0.3277082
23.20000;0.3309985
23.30000;0.3349164
23.40000;0.3399793
23.50000;0.3456850
23.60000;0.3473895
23.70000;0.3418329
23.80000;0.3382702
23.90000;0.3448532
24.00000;0.3514029
24.10000;0.3494683
24.20000;0.3517205
24.30000;0.3675028
24.40000;0.3832865
24.50000;0.3882466
24.60000;0.3890439
24.70000;0.3918290
24.80000;0.3955609
24.90000;0.3990142
25.00000;0.4024671
25.10000;0.4060243
25.20000;0.4092178
25.30000;0.4120927
25.40000;0.4155115
25.50000;0.4193997
25.60000;0.4224159
25.70000;0.4242718
25.80000;0.4260101
25.90000;0.4293758
26.00000;0.4365335
26.10000;0.4456938
26.20000;0.4518643
26.30000;0.4546962
26.40000;0.4573703
26.50000;0.4610265
26.60000;0.4653528
26.70000;0.4700701
26.80000;0.4749178
26.90000;0.4794726
27.00000;0.4833066
27.10000;0.4865974
27.20000;0.4898048
27.30000;0.4934236
27.40000;0.4978232
27.50000;0.5026023
27.60000;0.5072336
27.70000;0.5118558
27.80000;0.5166413
27.90000;0.5210824
28.00000;0.5247314
28.10000;0.5279727
28.20000;0.5313023
28.30000;0.5349910
28.40000;0.5392946
28.50000;0.5445371
28.60000;0.5495208
28.70000;0.5495392
28.80000;0.5445212
28.90000;0.5446505
29.00000;0.5535006
29.10000;0.5609395
29.20000;0.5626550
29.30000;0.5653712
29.40000;0.5720756
29.50000;0.5794414
29.60000;0.5847936
29.70000;0.5868924
29.80000;0.5876669
29.90000;0.5919563
30.00000;0.5983185
30.10000;0.5999791
30.20000;0.5993861
30.30000;0.6057617
30.40000;0.6171070
30.50000;0.6241179
30.60000;0.6264136
30.70000;0.6288772
30.80000;0.6327190
30.90000;0.6371585
31.00000;0.6418637
31.10000;0.6466862
31.20000;0.6512048
31.30000;0.6549927
31.40000;0.6582484
31.50000;0.6614271
31.60000;0.6651404
31.70000;0.6697546
31.80000;0.6743682
31.90000;0.6780801
32.00000;0.6812613
32.10000;0.6845233
32.20000;0.6883010
32.30000;0.6927961
32.40000;0.6976601
32.50000;0.7024481
32.60000;0.7067134
32.70000;0.7102650
32.80000;0.7134519
32.90000;0.7167533
33.00000;0.7207540
33.10000;0.7254647
33.20000;0.7299598
33.30000;0.7335587
33.40000;0.7360912
33.50000;0.7390194
33.60000;0.7456335
33.70000;0.7553208
33.80000;0.7632440
33.90000;0.7677222
34.00000;0.7702982
34.10000;0.7724719
34.20000;0.7754145
34.30000;0.7777052
34.40000;0.7765761
34.50000;0.7758597
34.60000;0.7825624
34.70000;0.7925382
34.80000;0.7966169
34.90000;0.7969058
35.00000;0.8000237
35.10000;0.8045863
35.20000;0.8065823
35.30000;0.8072165
35.40000;0.8091580
35.50000;0.8124288
35.60000;0.8161241
35.70000;0.8190602
35.80000;0.8206223
35.90000;0.8227174
36.00000;0.8272525
36.10000;0.8340715
36.20000;0.8420845
36.30000;0.8487492
36.40000;0.8525528
36.50000;0.8552416
36.60000;0.8584695
36.70000;0.8625731
36.80000;0.8673131
36.90000;0.8716885
37.00000;0.8751968
37.10000;0.8783163
37.20000;0.8816424
37.30000;0.8857834
37.40000;0.8905555
37.50000;0.8947824
37.60000;0.8981646
37.70000;0.9014517
37.80000;0.9049484
37.90000;0.9084655
38.00000;0.9119254
38.10000;0.9153671
38.20000;0.9188355
38.30000;0.9223642
38.40000;0.9258323
38.50000;0.9290760
38.60000;0.9325731
38.70000;0.9370247
38.80000;0.9417499
38.90000;0.9455606
39.00000;0.9488518
39.10000;0.9524993
39.20000;0.9558630
39.30000;0.9583116
39.40000;0.9625483
39.50000;0.9710182
39.60000;0.9795596
39.70000;0.9832894
39.80000;0.9823410
39.90000;0.9787052
40.00000;0.9764080
40.10000;0.9793513
40.20000;0.9896924
40.30000;1.005755
40.40000;1.016651
